121	4328
121	4683
121	4687
121	4809
122	1386
122	4827
122	4923
122	4933
122	4971
122	4986
123	801
123	1519
123	2074
123	2159
123	2355
123	3921
124	750
124	2375
124	2916
124	2992
124	3408
124	4175
125	1399
125	2743
125	3208
125	3272
125	3312
125	3411
126	4574
126	4969
126	4975
126	4979
126	4988
126	4994
127	1675
127	1796
127	1844
127	2194
127	2487
127	3408
128	4332
128	4880
128	4963
128	4982
128	4987
128	5000
129	4379
129	4622
129	4723
129	4746
129	4850
129	4913
130	268
130	2579
130	4018
130	4040
130	4490
130	4782
131	2029
131	2398
131	2958
131	3373
131	3776
131	4688
132	4411
132	4748
132	4881
132	4911
132	4938
132	4943
133	2034
133	3928
133	4257
133	4372
133	4496
133	4535
134	1390
134	2252
134	2293
134	2688
134	3910
134	4868
135	3530
135	4227
135	4316
135	4432
135	4491
135	4749
136	12
136	204
136	530
136	955
136	1765
136	4942
137	411
137	4121
137	4211
137	4683
137	4687
137	4809
138	1311
138	4043
138	4158
138	4206
138	4228
138	4244
139	83
139	2960
139	3305
139	4532
139	4683
139	4809
140	1200
140	3254
140	3418
140	4496
140	4681
140	4744
141	1679
141	3014
141	3376
141	4697
141	4730
141	4796
142	2902
142	4848
142	4924
142	4927
142	4948
142	4950
143	107
143	4899
143	4952
143	4961
143	4966
143	4991
144	1044
144	2710
144	4902
144	4927
144	4948
144	4950
145	1809
145	4352
145	4739
145	4754
145	4813
145	4910
146	2963
146	4826
146	4839
146	4900
146	4916
146	4972
147	1542
147	3159
147	3339
147	3367
147	3376
147	4638
148	3544
148	4080
148	4623
148	4737
148	4794
148	4967
149	4308
149	4649
149	4701
149	4886
149	4941
149	4944
150	3563
150	4004
150	4192
150	4376
150	4599
150	4605
151	4780
151	4943
151	4956
151	4988
151	4994
151	4997
152	4299
152	4370
152	4552
152	4630
152	4847
152	4855
153	725
153	813
153	3274
153	3425
153	3511
153	3825
154	2200
154	4954
154	4957
154	4962
154	4968
154	4974
155	4338
155	4888
155	4898
155	4985
155	4989
155	4991
156	3673
156	4701
156	4829
156	4886
156	4941
156	4944
157	1017
157	3858
157	4277
157	4315
157	4364
157	4426
158	4731
158	4894
158	4896
158	4904
158	4932
158	4939
159	2750
159	3957
159	4602
159	4724
159	4873
159	4879
160	3267
160	4256
160	4504
160	4732
160	4869
160	4875
161	2250
161	2799
161	3356
161	3909
161	4018
161	4711
162	1599
162	4063
162	4781
162	4889
162	4935
162	4947
163	2690
163	2994
163	3636
163	3683
163	3852
163	4168
164	4213
164	4594
164	4949
164	4990
164	4995
164	4996
165	65
165	350
165	600
165	1031
165	1449
165	4536
166	3697
166	4111
166	4155
166	4195
166	4541
166	4718
167	4521
167	4808
167	4920
167	4926
167	4951
167	4958
168	403
168	1753
168	2093
168	2636
168	3007
168	3334
169	2650
169	2800
169	4841
169	4845
169	4866
169	4913
170	1344
170	2876
170	2966
170	3971
170	4306
170	4979
171	550
171	4914
171	4937
171	4962
171	4974
171	4980
172	4556
172	4870
172	4957
172	4962
172	4968
172	4980
173	3735
173	4838
173	4957
173	4962
173	4968
173	4974
174	2431
174	2863
174	3315
174	3457
174	3479
174	4831
175	3884
175	4109
175	4583
175	4860
175	4874
175	4875
176	4047
176	4837
176	4887
176	4960
176	4971
176	4992
177	284
177	4170
177	4279
177	4317
177	4335
177	4462
178	3235
178	4635
178	4707
178	4741
178	4778
178	4995
179	3605
179	4893
179	4937
179	4954
179	4968
179	4980
180	306
180	1980
180	2573
180	2607
180	2689
180	4746
181	3188
181	4486
181	4737
181	4760
181	4765
181	4794
182	4742
182	4921
182	4934
182	4960
182	4983
182	4992
183	2531
183	2959
183	3748
183	3920
183	3933
183	3996
184	3024
184	4871
184	4957
184	4968
184	4974
184	4980
185	4006
185	4188
185	4709
185	4778
185	4821
185	4992
186	1004
186	1958
186	2081
186	4090
186	4104
186	4796
187	4110
187	4195
187	4343
187	4608
187	4895
187	4903
188	3930
188	3975
188	4401
188	4512
188	4646
188	4977
189	1871
189	3809
189	4860
189	4869
189	4874
189	4875
190	1504
190	2604
190	3057
190	3319
190	3336
190	4502
191	998
191	4302
191	4475
191	4576
191	4636
191	4656
192	2526
192	3429
192	3873
192	4535
192	4681
192	4930
193	2256
193	3418
193	4030
193	4535
193	4681
193	4797
194	4868
194	4952
194	4955
194	4983
194	4986
194	4992
195	2464
195	2880
195	3665
195	4630
195	4847
195	4855
196	2975
196	4182
196	4283
196	4427
196	4847
196	4855
197	3401
197	4805
197	4931
197	4933
197	4971
197	4983
198	4805
198	4809
198	4890
198	4955
198	4983
198	4986
199	683
199	4303
199	4464
199	4723
199	4800
199	4807
200	1637
200	2825
200	3344
200	3490
200	3898
200	4932
201	2806
201	3139
201	3523
201	4561
201	4575
201	4820
202	4188
202	4497
202	4635
202	4741
202	4816
202	4821
203	213
203	4257
203	4487
203	4496
203	4535
203	4681
204	136
204	386
204	530
204	955
204	1765
204	4265
205	1168
205	3351
205	4003
205	4091
205	4093
205	4279
206	2179
206	2654
206	3925
206	3967
206	4138
206	4804
207	3637
207	3645
207	3848
207	4340
207	4499
207	4645
208	4496
208	4976
208	4981
208	4984
208	4998
208	4999
209	552
209	4959
209	4973
209	4976
209	4984
209	4999
210	3963
210	4302
210	4333
210	4536
210	4576
210	4636
211	1649
211	1751
211	3723
211	3731
211	3926
211	3977
212	3860
212	4908
212	4955
212	4960
212	4986
212	4992
213	203
213	3432
213	4030
213	4535
213	4681
213	4859
214	2635
214	4969
214	4975
214	4979
214	4994
214	4997
215	2112
215	4899
215	4952
215	4961
215	4966
215	4985
216	3366
216	4615
216	4921
216	4960
216	4983
216	4992
217	4273
217	4406
217	4470
217	4724
217	4873
217	4910
218	1588
218	2551
218	2801
218	2850
218	3240
218	3285
219	3732
219	4964
219	4976
219	4981
219	4984
219	4993
220	4444
220	4885
220	4940
220	4963
220	4987
220	5000
221	3902
221	4003
221	4190
221	4265
221	4279
221	4378
222	4711
222	4929
222	4976
222	4981
222	4993
222	4998
223	1746
223	4863
223	4872
223	4935
223	4939
223	4947
224	2912
224	3255
224	3969
224	4039
224	4199
224	4889
225	515
225	4937
225	4954
225	4968
225	4974
225	4980
226	4686
226	4852
226	4979
226	4988
226	4994
226	4997
227	4564
227	4802
227	4881
227	4901
227	4936
227	4943
228	4865
228	4890
228	4933
228	4983
228	4986
228	4996
229	2964
229	4494
229	4839
229	4885
229	4900
229	4972
230	2603
230	4019
230	4288
230	4808
230	4895
230	4903
231	4598
231	4606
231	4924
231	4927
231	4948
231	4950
232	4567
232	4773
232	4795
232	4873
232	4879
232	4958
233	3073
233	3560
233	4219
233	4340
233	4809
233	4916
234	4042
234	4838
234	4909
234	4954
234	4974
234	4980
235	518
235	4954
235	4962
235	4968
235	4974
235	4980
236	490
236	4659
236	4682
236	4823
236	4928
236	4944
237	3972
237	4338
237	4445
237	4569
237	4674
237	4872
238	1204
238	2551
238	2801
238	3240
238	3285
238	4198
239	4912
239	4977
239	4984
239	4993
239	4998
239	4999
240	3353
240	4862
240	4920
240	4951
240	4962
240	4981
241	1189
241	1221
241	1397
241	1416
241	1923
241	4983
242	3826
242	4618
242	4824
242	4830
242	4913
242	4926
243	115
243	2987
243	4436
243	4519
243	4861
243	4876
244	1837
244	2889
244	3095
244	3967
244	4032
244	4064
245	781
245	3271
245	4297
245	4495
245	4895
245	4903
246	1326
246	2814
246	3107
246	3539
246	3776
246	4089
247	30
247	431
247	1279
247	1367
247	1697
247	2050
248	486
248	2925
248	4901
248	4925
248	4938
248	4943
249	4832
249	4942
249	4962
249	4982
249	4987
249	5000
250	4377
250	4940
250	4967
250	4982
250	4987
250	5000
251	28
251	3720
251	4680
251	4869
251	4874
251	4875
252	4334
252	4387
252	4516
252	4658
252	4777
252	4904
253	3736
253	4781
253	4896
253	4922
253	4939
253	4947
254	4857
254	4884
254	4961
254	4966
254	4978
254	4989
255	1420
255	4867
255	4893
255	4962
255	4974
255	4980
256	3441
256	4851
256	4926
256	4946
256	4951
256	4958
257	2286
257	3444
257	4384
257	4675
257	4820
257	4947
258	4611
258	4940
258	4942
258	4982
258	4987
258	5000
259	4887
259	4952
259	4978
259	4985
259	4989
259	4991
260	2735
260	4378
260	4419
260	4475
260	4576
260	4656
261	3481
261	3584
261	3650
261	3793
261	3846
261	4901
262	3136
262	4397
262	4574
262	4854
262	4949
262	4996
263	3196
263	4532
263	4578
263	4610
263	4683
263	4809
264	1535
264	3254
264	3850
264	4496
264	4681
264	4992
265	1654
265	2370
265	2767
265	3031
265	3060
265	4085
266	4823
266	4858
266	4886
266	4941
266	4944
266	4950
267	3247
267	4976
267	4977
267	4981
267	4993
267	4998
268	130
268	2056
268	3474
268	3909
268	4018
268	4040
269	4649
269	4695
269	4733
269	4928
269	4941
269	4996
270	1851
270	3766
270	4864
270	4900
270	4916
270	4972
271	4504
271	4867
271	4909
271	4954
271	4968
271	4980
272	1297
272	4940
272	4963
272	4967
272	4987
272	5000
273	2805
273	3788
273	4799
273	4854
273	4918
273	4995
274	1786
274	4579
274	4655
274	4660
274	4688
274	4745
275	1037
275	1370
275	1382
275	3993
275	4246
275	4730
276	316
276	2357
276	3476
276	4238
276	4573
276	4628
277	1413
277	3836
277	4275
277	4451
277	4480
277	4901
278	3823
278	4923
278	4960
278	4971
278	4983
278	4992
279	3707
279	4829
279	4886
279	4928
279	4941
279	4944
280	2794
280	4143
280	4260
280	4402
280	4730
280	4796
281	4871
281	4959
281	4973
281	4981
281	4993
281	4999
282	2705
282	4498
282	4749
282	4854
282	4995
282	4996
283	1930
283	2817
283	4836
283	4892
283	4951
283	4958
284	177
284	3440
284	4103
284	4190
284	4265
284	4335
285	4849
285	4895
285	4937
285	4957
285	4968
285	4974
286	3415
286	3931
286	4046
286	4446
286	4809
286	4898
287	2522
287	4246
287	4547
287	4614
287	4731
287	4904
288	4465
288	4973
288	4981
288	4984
288	4993
288	4998
289	4389
289	4923
289	4931
289	4971
289	4983
289	4986
290	2001
290	4953
290	4964
290	4981
290	4984
290	4999
291	3306
291	4465
291	4844
291	4912
291	4939
291	4947
292	2073
292	3197
292	4207
292	4224
292	4246
292	4545
293	832
293	1992
293	2026
293	2951
293	3781
293	4422
294	3878
294	4917
294	4952
294	4985
294	4989
294	4991
295	2503
295	4561
295	4655
295	4660
295	4722
295	4761
296	3182
296	4901
296	4907
296	4925
296	4936
296	4943
297	841
297	1046
297	3057
297	3319
297	3336
297	4497
298	1648
298	1908
298	2162
298	2238
298	2780
298	2817
299	2595
299	2881
299	3418
299	4535
299	4681
299	4684
300	4294
300	4552
300	4715
300	4847
300	4855
300	4989
301	3607
301	4319
301	4341
301	4763
301	4845
301	4956
302	1427
302	1469
302	2520
302	2589
302	3013
302	4767
303	3745
303	4602
303	4795
303	4873
303	4879
303	4986
304	4182
304	4956
304	4975
304	4988
304	4994
304	4997
305	3914
305	4564
305	4908
305	4934
305	4955
305	4986
306	180
306	808
306	1299
306	2573
306	2607
306	2689
307	409
307	414
307	966
307	1134
307	1733
307	4932
308	3015
308	3540
308	3735
308	4037
308	4039
308	4199
309	956
309	4956
309	4975
309	4988
309	4994
309	4997
310	70
310	538
310	960
310	1018
310	1243
310	4961
311	1232
311	1396
311	1786
311	2453
311	2670
311	2990
312	4003
312	4956
312	4969
312	4979
312	4994
312	4997
313	3974
313	4166
313	4742
313	4758
313	4802
313	4928
314	3381
314	3628
314	3806
314	3911
314	4623
314	4760
315	3262
315	4872
315	4884
315	4922
315	4939
315	4947
316	276
316	2612
316	3255
316	4289
316	4348
316	4628
317	1625
317	1871
317	2216
317	2788
317	3466
317	3494
318	2934
318	4146
318	4254
318	4344
318	4820
318	4841
319	1362
319	1656
319	2234
319	2492
319	2796
319	2952
320	1357
320	1979
320	2302
320	2618
320	2660
320	3520
321	3913
321	4830
321	4841
321	4845
321	4850
321	4913
322	3375
322	4184
322	4387
322	4613
322	4742
322	4758
323	1036
323	3414
323	3861
323	4012
323	4255
323	4340
324	16
324	89
324	1073
324	1113
324	1467
324	4817
325	4041
325	4400
325	4402
325	4437
325	4545
325	4973
326	732
326	2252
326	2293
326	2688
326	2840
326	4980
327	3484
327	4013
327	4485
327	4545
327	4697
327	4730
328	1895
328	4812
328	4831
328	4894
328	4896
328	4932
329	458
329	4965
329	4978
329	4985
329	4989
329	4991
330	3125
330	3352
330	4329
330	4517
330	4855
330	4980
331	91
331	4816
331	4902
331	4924
331	4948
331	4950
332	4316
332	4652
332	4754
332	4813
332	4876
332	4910
333	4316
333	4432
333	4433
333	4491
333	4529
333	4939
334	4577
334	4812
334	4894
334	4896
334	4904
334	4932
335	1984
335	4898
335	4906
335	4965
335	4989
335	4991
336	2643
336	4115
336	4150
336	4593
336	4626
336	4807
337	4571
337	4744
337	4858
337	4928
337	4941
337	4944
338	581
338	2839
338	3731
338	3880
338	4471
338	4855
339	4597
339	4963
339	4967
339	4982
339	4987
339	5000
340	2925
340	3288
340	3370
340	3400
340	4419
340	4993
341	4501
341	4564
341	4617
341	4743
341	4895
341	4903
342	4022
342	4226
342	4611
342	4645
342	4735
342	4986
343	4417
343	4561
343	4688
343	4722
343	4745
343	4880
344	2051
344	4852
344	4975
344	4988
344	4994
344	4997
345	2548
345	2743
345	3208
345	3279
345	3312
345	3411
346	2797
346	3260
346	4277
346	4315
346	4364
346	4505
347	1160
347	1876
347	2850
347	3240
347	3285
347	4802
348	2776
348	2802
348	3608
348	3871
348	3895
348	3904
349	4391
349	4506
349	4508
349	4525
349	4580
349	4886
350	165
350	363
350	1031
350	1449
350	3099
350	4927
351	1918
351	1969
351	3440
351	4207
351	4404
351	4629
352	3680
352	3685
352	3798
352	3914
352	3966
352	4808
353	4397
353	4949
353	4970
353	4982
353	4990
353	4995
354	4932
354	4959
354	4973
354	4976
354	4977
354	4998
355	2113
355	3149
355	3542
355	3798
355	3914
355	4992
356	2443
356	2687
356	3615
356	3666
356	3808
356	3863
357	421
357	1469
357	3013
357	3020
357	3283
357	3549
358	1759
358	4405
358	4680
358	4860
358	4874
358	4875
359	409
359	414
359	966
359	1134
359	1733
359	4903
360	4793
360	4892
360	4902
360	4924
360	4948
360	4950
361	3027
361	3974
361	4506
361	4629
361	4697
361	4796
362	1835
362	3714
362	3832
362	4573
362	4628
362	4980
363	65
363	350
363	600
363	1031
363	1449
363	4171
364	4416
364	4890
364	4921
364	4960
364	4971
364	4992
365	3350
365	4694
365	4949
365	4978
365	4990
365	4996
366	3407
366	4430
366	4442
366	4571
366	4861
366	4910
367	989
367	2411
367	4238
367	4259
367	4573
367	4628
368	3389
368	4937
368	4962
368	4968
368	4974
368	4980
369	4584
369	4749
369	4758
369	4990
369	4995
369	4996
370	1713
370	3095
370	3688
370	4542
370	4675
370	4726
371	2709
371	3529
371	4296
371	4635
371	4778
371	4964
372	4015
372	4468
372	4737
372	4760
372	4794
372	4905
373	2164
373	2926
373	3861
373	4340
373	4499
373	4721
374	2653
374	4341
374	4642
374	4710
374	4763
374	4779
375	3688
375	4883
375	4942
375	4963
375	4987
375	5000
376	3533
376	3845
376	3893
376	4304
376	4310
376	4451
377	985
377	3153
377	4104
377	4404
377	4730
377	4911
378	2873
378	3053
378	3211
378	3398
378	3459
378	4895
379	964
379	4969
379	4975
379	4979
379	4988
379	4997
380	2513
380	2640
380	3368
380	3425
380	3825
380	4171
381	3923
381	4803
381	4886
381	4928
381	4941
381	4944
382	996
382	1059
382	3614
382	3807
382	3925
382	4064
383	4505
383	4740
383	4773
383	4795
383	4873
383	4879
384	1135
384	1496
384	2194
384	2470
384	2859
384	4772
385	4441
385	4781
385	4815
385	4884
385	4939
385	4947
386	12
386	204
386	530
386	955
386	1765
386	4329
387	4011
387	4020
387	4307
387	4521
387	4645
387	4735
388	3633
388	4891
388	4942
388	4967
388	4982
388	5000
389	1511
389	2315
389	3022
389	3085
389	3160
389	3355
390	4666
390	4727
390	4812
390	4896
390	4913
390	4932
391	3802
391	3906
391	4439
391	4726
391	4820
391	4827
392	1355
392	1974
392	3939
392	4030
392	4257
392	4681
393	1661
393	4902
393	4924
393	4927
393	4948
393	4950
394	421
394	1959
394	2589
394	3010
394	3283
394	4791
395	4662
395	4831
395	4894
395	4896
395	4904
395	4932
396	1447
396	2601
396	3409
396	3515
396	3896
396	3954
397	2370
397	2767
397	2869
397	3031
397	3060
397	4627
398	4010
398	4727
398	4812
398	4896
398	4904
398	4932
399	1724
399	2999
399	4920
399	4926
399	4946
399	4951
400	3560
400	3976
400	4079
400	4239
400	4262
400	4777
401	4731
401	4785
401	4862
401	4943
401	4946
401	4958
402	4851
402	4976
402	4981
402	4984
402	4993
402	4998
403	168
403	2636
403	2664
403	3007
403	4454
403	4859
404	1341
404	4889
404	4922
404	4935
404	4939
404	4957
405	547
405	3497
405	4338
405	4445
405	4518
405	4569
406	1654
406	2767
406	2869
406	3031
406	3060
406	4652
407	3088
407	4914
407	4951
407	4957
407	4962
407	4974
408	1481
408	2676
408	4750
408	4828
408	4990
408	4995
409	307
409	359
409	966
409	1134
409	1733
409	4548
410	4322
410	4436
410	4506
410	4739
410	4876
410	4910
411	137
411	4438
411	4581
411	4795
411	4873
411	4879
412	4756
412	4852
412	4923
412	4971
412	4983
412	4992
413	3222
413	4168
413	4554
413	4642
413	4763
413	4779
414	307
414	359
414	1134
414	1733
414	4751
414	4919
415	37
415	2983
415	3260
415	3940
415	4277
415	4364
416	3665
416	4294
416	4471
416	4715
416	4855
416	4939
417	3582
417	4727
417	4812
417	4894
417	4904
417	4932
418	3523
418	4717
418	4826
418	4885
418	4916
418	4972
419	2891
419	4060
419	4486
419	4760
419	4765
419	4794
420	1546
420	4732
420	4776
420	4869
420	4874
420	4875
421	357
421	394
421	1469
421	3013
421	3020
421	4253
422	4844
422	4907
422	4915
422	4925
422	4938
422	4943
423	3069
423	3779
423	4190
423	4462
423	4599
423	4604
424	2600
424	4401
424	4407
424	4546
424	4646
424	4918
425	4530
425	4655
425	4688
425	4722
425	4745
425	4990
426	558
426	3561
426	4008
426	4741
426	4778
426	4821
427	4915
427	4925
427	4930
427	4938
427	4943
427	5000
428	4964
428	4975
428	4976
428	4993
428	4998
428	4999
429	4531
429	4626
429	4640
429	4677
429	4799
429	4800
430	638
430	4887
430	4933
430	4971
430	4986
430	4992
431	247
431	771
431	1279
431	1367
431	1697
431	4284
432	3552
432	3723
432	3926
432	3977
432	4711
432	4979
433	4453
433	4574
433	4862
433	4926
433	4951
433	4958
434	3125
434	3941
434	4329
434	4847
434	4855
434	4922
435	4192
435	4333
435	4376
435	4435
435	4524
435	4605
436	2719
436	4296
436	4635
436	4778
436	4821
436	4981
437	1998
437	4747
437	4813
437	4861
437	4876
437	4910
438	4453
438	4852
438	4969
438	4988
438	4994
438	4997
439	4175
439	4969
439	4975
439	4979
439	4988
439	4997
440	935
440	4205
440	4264
440	4512
440	4546
440	4646
441	2640
441	3368
441	3425
441	3511
441	3801
441	3825
442	1982
442	4959
442	4976
442	4984
442	4993
442	4998
443	4798
443	4829
443	4886
443	4928
443	4941
443	4944
444	2589
444	3427
444	4218
444	4494
444	4706
444	4972
445	1029
445	4558
445	4824
445	4845
445	4850
445	4912
446	4201
446	4432
446	4803
446	4858
446	4941
446	4944
447	4132
447	4310
447	4451
447	4480
447	4787
447	4984
448	2360
448	4960
448	4971
448	4983
448	4986
448	4992
449	3584
449	3623
449	3650
449	3793
449	3846
449	4792
450	3836
450	4940
450	4967
450	4982
450	4987
450	5000
451	4808
451	4863
451	4920
451	4946
451	4951
451	4958
452	3235
452	4497
452	4707
452	4709
452	4821
452	4936
453	1681
453	4211
453	4532
453	4627
453	4683
453	4809
454	3310
454	4942
454	4967
454	4982
454	4987
454	5000
455	45
455	4827
455	4890
455	4921
455	4933
455	4986
456	4555
456	4660
456	4688
456	4745
456	4761
456	4813
457	3727
457	4406
457	4795
457	4873
457	4879
457	4957
458	329
458	1959
458	1981
458	2520
458	3020
458	3283
459	1083
459	3432
459	4496
459	4535
459	4681
459	4751
460	4074
460	4838
460	4954
460	4957
460	4962
460	4974
461	2880
461	4201
461	4427
461	4552
461	4847
461	4855
462	4059
462	4531
462	4539
462	4642
462	4763
462	4779
463	4666
463	4812
463	4894
463	4904
463	4932
463	4980
464	1005
464	1959
464	3010
464	3020
464	3283
464	4759
465	967
465	2751
465	3105
465	4521
465	4645
465	4735
466	3196
466	3571
466	3749
466	3875
466	4809
466	4875
467	2178
467	3888
467	4333
467	4522
467	4636
467	4656
468	4584
468	4807
468	4828
468	4897
468	4990
468	4996
469	1625
469	2016
469	2216
469	2788
469	3466
469	3770
470	4347
470	4822
470	4825
470	4970
470	4990
470	4995
471	3974
471	4650
471	4742
471	4758
471	4777
471	4873
472	1619
472	4846
